price,trade_size
7.0,7573
7.18,7518
7.36,7462
7.53,7407
7.71,7352
7.89,7297
8.07,7242
8.24,7188
8.42,7134
8.6,7080
8.78,7027
8.96,6974
9.13,6921
9.31,6870
9.49,6818
9.67,6767
9.84,6717
10.02,6667
10.2,6618
10.38,6570
10.56,6522
10.73,6474
10.91,6428
11.09,6382
11.27,6336
11.44,6291
11.62,6247
11.8,6203
11.98,6160
12.16,6118
12.33,6076
12.51,6034
12.69,5994
12.87,5953
13.04,5914
13.22,5875
13.4,5836
13.58,5798
13.76,5761
13.93,5724
14.11,5688
14.29,5652
14.47,5616
14.64,5581
14.82,5547
15.0,5513
